"No.","Time","Source","Destination","Protocol","Length","Time since previous frame in this TCP stream","Time delta from previous captured frame","Sequence Number","TCP Flags","This is an ACK to the segment in frame","TCP payload","Payload","Header Length","Info"
"2766","10:12:27.037119","192.168.0.101","34.240.107.124","TCP","66","0.000281000","0.000281000","1830","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","2765","","","32","49730  >  443 [ACK] Seq=1830 Ack=1830 Win=1002 Len=0 TSval=2003383096 TSecr=916719029"
"2767","10:12:35.033458","192.168.0.1","239.255.255.250","SSDP","306","","7.996339000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2768","10:12:35.137088","192.168.0.1","239.255.255.250","SSDP","315","","0.103630000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2769","10:12:35.241092","192.168.0.1","239.255.255.250","SSDP","378","","0.104004000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2770","10:12:35.345303","192.168.0.1","239.255.255.250","SSDP","370","","0.104211000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2771","10:12:35.449329","192.168.0.1","239.255.255.250","SSDP","315","","0.104026000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2772","10:12:35.553354","192.168.0.1","239.255.255.250","SSDP","354","","0.104025000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2773","10:12:35.657293","192.168.0.1","239.255.255.250","SSDP","386","","0.103939000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2774","10:12:35.761209","192.168.0.1","239.255.255.250","SSDP","315","","0.103916000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2775","10:12:35.865161","192.168.0.1","239.255.255.250","SSDP","374","","0.103952000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2776","10:12:35.969227","192.168.0.1","239.255.255.250","SSDP","368","","0.104066000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2777","10:12:36.073281","192.168.0.1","239.255.255.250","SSDP","315","","0.104054000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2778","10:12:36.177188","192.168.0.1","239.255.255.250","SSDP","370","","0.103907000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2779","10:12:36.281146","192.168.0.1","239.255.255.250","SSDP","380","","0.103958000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2780","10:12:41.698373","192.168.0.101","52.210.184.200","TCP","66","15.084445000","5.417227000","6245","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=6245 Ack=2001 Win=8022 Len=0 TSval=3282840300 TSecr=4097821818"
"2781","10:12:41.718109","52.210.184.200","192.168.0.101","TCP","66","0.019736000","0.019736000","2001","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=2001 Ack=6246 Win=425 Len=0 TSval=4097836923 TSecr=3282809971"
"2782","10:12:42.210355","192.168.0.101","34.240.107.124","TCP","66","15.173236000","0.492246000","1829","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=1829 Ack=1830 Win=1002 Len=0 TSval=2003398270 TSecr=916719029"
"2783","10:12:42.231941","34.240.107.124","192.168.0.101","TCP","66","0.021586000","0.021586000","1830","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=1830 Ack=1830 Win=120 Len=0 TSval=916734224 TSecr=2003383096"
"2784","10:12:46.349290","192.168.0.101","52.210.184.200","TLSv1.2","97","4.631181000","4.117349000","6246","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","170303001a0000000000000759fbb1f77c99c146abf4361d36f823608a705d","","32","Application Data"
"2785","10:12:46.369644","52.210.184.200","192.168.0.101","TLSv1.2","97","0.020354000","0.020354000","2001","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","2784","170303001a00000000000008bad228f28524a7f5d109157a141946d5f09870","","32","Application Data"
"2786","10:12:46.370027","192.168.0.101","52.210.184.200","TCP","66","0.000383000","0.000383000","6277","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","2785","","","32","58088  >  443 [ACK] Seq=6277 Ack=2032 Win=8022 Len=0 TSval=3282844971 TSecr=4097841574"
"2787","10:12:56.033620","192.168.0.1","239.255.255.250","SSDP","306","","9.663593000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2788","10:12:56.137113","192.168.0.1","239.255.255.250","SSDP","315","","0.103493000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2789","10:12:56.241047","192.168.0.1","239.255.255.250","SSDP","378","","0.103934000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2790","10:12:56.345146","192.168.0.1","239.255.255.250","SSDP","370","","0.104099000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2791","10:12:56.449325","192.168.0.1","239.255.255.250","SSDP","315","","0.104179000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2792","10:12:56.553029","192.168.0.1","239.255.255.250","SSDP","354","","0.103704000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2793","10:12:56.657228","192.168.0.1","239.255.255.250","SSDP","386","","0.104199000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2794","10:12:56.761313","192.168.0.1","239.255.255.250","SSDP","315","","0.104085000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2795","10:12:56.864998","192.168.0.1","239.255.255.250","SSDP","374","","0.103685000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2796","10:12:56.969209","192.168.0.1","239.255.255.250","SSDP","368","","0.104211000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2797","10:12:57.073310","192.168.0.1","239.255.255.250","SSDP","315","","0.104101000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2798","10:12:57.177210","192.168.0.1","239.255.255.250","SSDP","370","","0.103900000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2799","10:12:57.281324","192.168.0.1","239.255.255.250","SSDP","380","","0.104114000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2800","10:12:57.314216","192.168.0.101","34.240.107.124","TCP","66","15.082275000","0.032892000","1829","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=1829 Ack=1830 Win=1002 Len=0 TSval=2003413374 TSecr=916734224"
"2801","10:12:57.335496","34.240.107.124","192.168.0.101","TCP","66","0.021280000","0.021280000","1830","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=1830 Ack=1830 Win=120 Len=0 TSval=916749328 TSecr=2003383096"
"2802","10:13:01.410325","192.168.0.101","52.210.184.200","TCP","66","15.040298000","4.074829000","6276","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=6276 Ack=2032 Win=8022 Len=0 TSval=3282860012 TSecr=4097841574"
"2803","10:13:01.429998","52.210.184.200","192.168.0.101","TCP","66","0.019673000","0.019673000","2032","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=2032 Ack=6277 Win=425 Len=0 TSval=4097856635 TSecr=3282844971"
"2804","10:13:02.014547","192.168.0.101","34.240.107.124","TLSv1.2","97","4.679051000","0.584549000","1830","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","170303001a00000000000005f1fc96b97f8ecc5ecdab0e7cb3e3272f0ca9e7","","32","Application Data"
"2805","10:13:02.036090","34.240.107.124","192.168.0.101","TLSv1.2","97","0.021543000","0.021543000","1830","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","2804","170303001a00000000000005f292346adda0e6536a14ed37fbe4e8e9a08d38","","32","Application Data"
"2806","10:13:02.036566","192.168.0.101","34.240.107.124","TCP","66","0.000476000","0.000476000","1861","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","2805","","","32","49730  >  443 [ACK] Seq=1861 Ack=1861 Win=1002 Len=0 TSval=2003418096 TSecr=916754029"
"2807","10:13:16.514155","192.168.0.101","52.210.184.200","TCP","66","15.084157000","14.477589000","6276","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=6276 Ack=2032 Win=8022 Len=0 TSval=3282875116 TSecr=4097856635"
"2808","10:13:16.533832","52.210.184.200","192.168.0.101","TCP","66","0.019677000","0.019677000","2032","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=2032 Ack=6277 Win=425 Len=0 TSval=4097871739 TSecr=3282844971"
"2809","10:13:17.033551","192.168.0.1","239.255.255.250","SSDP","306","","0.499719000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2810","10:13:17.137089","192.168.0.1","239.255.255.250","SSDP","315","","0.103538000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2811","10:13:17.241197","192.168.0.1","239.255.255.250","SSDP","378","","0.104108000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2812","10:13:17.282146","192.168.0.101","34.240.107.124","TCP","66","15.245580000","0.040949000","1860","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=1860 Ack=1861 Win=1002 Len=0 TSval=2003433342 TSecr=916754029"
"2813","10:13:17.303650","34.240.107.124","192.168.0.101","TCP","66","0.021504000","0.021504000","1861","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=1861 Ack=1861 Win=120 Len=0 TSval=916769296 TSecr=2003418096"
"2814","10:13:17.345197","192.168.0.1","239.255.255.250","SSDP","370","","0.041547000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2815","10:13:17.449257","192.168.0.1","239.255.255.250","SSDP","315","","0.104060000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2816","10:13:17.553124","192.168.0.1","239.255.255.250","SSDP","354","","0.103867000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2817","10:13:17.657298","192.168.0.1","239.255.255.250","SSDP","386","","0.104174000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2818","10:13:17.761308","192.168.0.1","239.255.255.250","SSDP","315","","0.104010000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2819","10:13:17.865183","192.168.0.1","239.255.255.250","SSDP","374","","0.103875000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2820","10:13:17.969207","192.168.0.1","239.255.255.250","SSDP","368","","0.104024000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2821","10:13:18.073179","192.168.0.1","239.255.255.250","SSDP","315","","0.103972000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2822","10:13:18.177166","192.168.0.1","239.255.255.250","SSDP","370","","0.103987000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2823","10:13:18.281113","192.168.0.1","239.255.255.250","SSDP","380","","0.103947000","","","","","4e4f54494659202a20485454502f312e310d0a484f53543a203233392e3235352e323535â\200\246","","NOTIFY * HTTP/1.1 "
"2824","10:13:21.349215","192.168.0.101","52.210.184.200","TLSv1.2","97","4.815383000","3.068102000","6277","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","170303001a000000000000075aa20ccde8754f81bd647bb1b0661d939947e1","","32","Application Data"
"2825","10:13:21.369642","52.210.184.200","192.168.0.101","TLSv1.2","97","0.020427000","0.020427000","2032","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","2824","170303001a00000000000008bbc7828b9f6c77cc98759cd901881f821ddebe","","32","Application Data"
"2826","10:13:21.370063","192.168.0.101","52.210.184.200","TCP","66","0.000421000","0.000421000","6308","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","2825","","","32","58088  >  443 [ACK] Seq=6308 Ack=2063 Win=8022 Len=0 TSval=3282879972 TSecr=4097876575"
"2827","10:13:32.386070","192.168.0.101","34.240.107.124","TCP","66","15.082420000","11.016007000","1860","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 49730  >  443 [ACK] Seq=1860 Ack=1861 Win=1002 Len=0 TSval=2003448447 TSecr=916769296"
"2828","10:13:32.407400","34.240.107.124","192.168.0.101","TCP","66","0.021330000","0.021330000","1861","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  49730 [ACK] Seq=1861 Ack=1861 Win=120 Len=0 TSval=916784400 TSecr=2003418096"
"2829","10:13:36.482163","192.168.0.101","52.210.184.200","TCP","66","15.112100000","4.074763000","6307","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive] 58088  >  443 [ACK] Seq=6307 Ack=2063 Win=8022 Len=0 TSval=3282895085 TSecr=4097876575"
"2830","10:13:36.502127","52.210.184.200","192.168.0.101","TCP","66","0.019964000","0.019964000","2063","\302\267\302\267\302\267\302\267\302\267\302\267\302\267A\302\267\302\267\302\267\302\267","","","","32","[TCP Keep-Alive ACK] 443  >  58088 [ACK] Seq=2063 Ack=6308 Win=425 Len=0 TSval=4097891708 TSecr=3282879972"
"2831","10:13:37.014474","192.168.0.101","34.240.107.124","TLSv1.2","97","4.607074000","0.512347000","1861","\302\267\302\267\302\267\302\267\302\267\302\267\302\267AP\302\267\302\267\302\267","","170303001a00000000000005f2e9c518deef5462820661f573229e51f39d85","","32","Application Data"
